metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1652977635,1.000000,,,,,,,,,,,,,,,
vus_max,1652977635,50.000000,,,,,,,,,,,,,,,
http_reqs,1652977636,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977636,292.347047,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977636,956.622733,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977636,340.941271,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977636,375.803348,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977636,0.039092,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977636,292.152522,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977636,0.155433,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977636,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977636,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1652977636,2.000000,,,,,,,,,,,,,,,
vus_max,1652977636,50.000000,,,,,,,,,,,,,,,
data_sent,1652977637,458.000000,,,,,,,,,default,,,,,,
data_received,1652977637,15467.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977637,2249.923043,,,,,,,,,default,,,,,,
iterations,1652977637,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977637,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977637,329.397258,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977637,0.006411,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977637,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977637,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977637,0.026395,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977637,329.258113,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977637,0.112750,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977637,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977637,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977637,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977637,327.182070,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977637,674.675794,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977637,383.696139,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977637,290.877194,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977637,0.061565,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977637,324.587609,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977637,2.532896,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977637,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977637,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1652977637,2.000000,,,,,,,,,,,,,,,
vus_max,1652977637,50.000000,,,,,,,,,,,,,,,
data_sent,1652977638,106.000000,,,,,,,,,default,,,,,,
data_received,1652977638,9851.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977638,1330.049340,,,,,,,,,default,,,,,,
iterations,1652977638,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977638,458.000000,,,,,,,,,default,,,,,,
data_received,1652977638,15467.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977638,2003.274651,,,,,,,,,default,,,,,,
iterations,1652977638,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977638,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977638,292.491953,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977638,0.006281,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977638,0.024766,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977638,290.722144,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977638,1.745043,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977638,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977638,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977638,312.786000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977638,0.006151,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977638,0.024267,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977638,289.173667,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977638,23.588066,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977638,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1652977638,3.000000,,,,,,,,,,,,,,,
vus_max,1652977638,50.000000,,,,,,,,,,,,,,,
http_reqs,1652977638,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977638,306.239557,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977638,651.415963,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977638,341.723902,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977638,309.624833,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977638,0.075285,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977638,305.999658,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977638,0.164614,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977638,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977638,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1652977639,106.000000,,,,,,,,,default,,,,,,
data_received,1652977639,9851.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977639,1293.050454,,,,,,,,,default,,,,,,
iterations,1652977639,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977639,106.000000,,,,,,,,,default,,,,,,
data_received,1652977639,9873.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977639,1314.110763,,,,,,,,,default,,,,,,
iterations,1652977639,1.000000,,,,,,,,,default,,,,,,
vus,1652977639,4.000000,,,,,,,,,,,,,,,
vus_max,1652977639,50.000000,,,,,,,,,,,,,,,
data_sent,1652977639,458.000000,,,,,,,,,default,,,,,,
data_received,1652977639,15467.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977639,1958.939129,,,,,,,,,default,,,,,,
iterations,1652977639,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977639,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977639,281.999746,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977639,0.006219,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977639,0.026969,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977639,280.775428,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977639,1.197349,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977639,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977639,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977639,287.955948,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977639,0.005538,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977639,0.025711,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977639,285.540791,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977639,2.389446,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977639,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977639,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977640,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977640,273.534047,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977640,0.005303,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977640,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977640,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977640,0.025762,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977640,260.042024,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977640,13.466261,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977640,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977640,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977640,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977640,292.219115,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977640,524.441077,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977640,253.176699,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977640,271.091518,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977640,0.072528,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977640,287.332885,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977640,4.813702,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977640,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977640,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1652977640,4.000000,,,,,,,,,,,,,,,
vus_max,1652977640,50.000000,,,,,,,,,,,,,,,
data_sent,1652977640,106.000000,,,,,,,,,default,,,,,,
data_received,1652977640,9851.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977640,1283.081440,,,,,,,,,default,,,,,,
iterations,1652977640,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977640,106.000000,,,,,,,,,default,,,,,,
data_received,1652977640,9851.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977640,1288.982123,,,,,,,,,default,,,,,,
iterations,1652977640,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977641,106.000000,,,,,,,,,default,,,,,,
data_received,1652977641,9873.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977641,1274.754389,,,,,,,,,default,,,,,,
iterations,1652977641,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977641,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977641,294.110468,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977641,0.006168,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977641,0.026194,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977641,294.002688,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977641,0.081586,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977641,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977641,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977641,296.416669,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977641,0.007872,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977641,0.037841,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977641,282.025356,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977641,14.353472,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977641,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1652977641,458.000000,,,,,,,,,default,,,,,,
data_received,1652977641,15467.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977641,1817.377063,,,,,,,,,default,,,,,,
iterations,1652977641,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977641,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977641,288.521811,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977641,0.006269,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977641,0.033848,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977641,264.928929,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977641,23.559034,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977641,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1652977641,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977641,325.607354,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977641,0.005120,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977641,0.049591,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977641,325.465589,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977641,0.092174,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977641,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1652977641,5.000000,,,,,,,,,,,,,,,
vus_max,1652977641,50.000000,,,,,,,,,,,,,,,
http_reqs,1652977641,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977641,277.419234,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977641,566.583792,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977641,286.457560,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977641,280.016295,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977641,0.090801,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977641,275.472818,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977641,1.855615,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977641,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977641,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1652977642,106.000000,,,,,,,,,default,,,,,,
data_received,1652977642,9829.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977642,1294.429641,,,,,,,,,default,,,,,,
iterations,1652977642,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977642,106.000000,,,,,,,,,default,,,,,,
data_received,1652977642,9851.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977642,1297.508375,,,,,,,,,default,,,,,,
iterations,1652977642,1.000000,,,,,,,,,default,,,,,,
data_sent,1652977642,106.000000,,,,,,,,,default,,,,,,
data_received,1652977642,9873.000000,,,,,,,,,default,,,,,,
iteration_duration,1652977642,1289.223602,,,,,,,,,default,,,,,,
iterations,1652977642,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652977642,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_duration,1652977642,294.337619,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_blocked,1652977642,0.006657,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_connecting,1652977642,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_tls_handshaking,1652977642,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_sending,1652977642,0.026778,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_waiting,1652977642,278.911546,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_receiving,1652977642,15.399295,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
http_req_failed,1652977642,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,
checks,1652977642,1.000000,status was 200,,,,,,,,default,,,,,,
